"date","statename","statepostal","fips","m50","m50_index"
2020-04-26,"Nevada","NV",32,0.042,0
2020-04-26,"New York","NY",36,0.026,0
2020-04-26,"Ohio","OH",39,0.095,1
2020-04-26,"Oklahoma","OK",40,2.957,30
2020-04-26,"Oregon","OR",41,0.061,1
2020-04-26,"Pennsylvania","PA",42,0.035,0
2020-04-26,"Rhode Island","RI",44,0.042,0
2020-04-26,"South Carolina","SC",45,2.518,26
2020-04-26,"South Dakota","SD",46,1.515,29
2020-04-26,"Tennessee","TN",47,1.612,15
2020-04-26,"Texas","TX",48,1.474,16
2020-04-26,"Utah","UT",49,0.059,0
2020-04-26,"Virginia","VA",51,0.138,1
2020-04-26,"Vermont","VT",50,0.055,0
2020-04-26,"Washington","WA",53,0.042,0
2020-04-26,"Wisconsin","WI",55,0.627,9
2020-04-26,"West Virginia","WV",54,0.178,2
2020-04-26,"Wyoming","WY",56,1.121,27
2020-04-27,"Alaska","AK",2,1.341,33
2020-04-27,"Alabama","AL",1,6.562,62
2020-04-27,"Arkansas","AR",5,5.744,60
2020-04-27,"Arizona","AZ",4,1.161,14
2020-04-27,"California","CA",6,0.408,5
2020-04-27,"Colorado","CO",8,1.495,21
2020-04-27,"Connecticut","CT",9,0.502,7
2020-04-27,"Washington, D.C.","DC",11,0.028,0
2020-04-27,"Delaware","DE",10,1.058,12
2020-04-27,"Florida","FL",12,2.936,36
2020-04-27,"Georgia","GA",13,4.69,48
2020-04-27,"Hawaii","HI",15,1.564,23
2020-04-27,"Iowa","IA",19,3.268,47
2020-04-27,"Idaho","ID",16,2.088,38
2020-04-27,"Illinois","IL",17,1.722,23
2020-04-27,"Indiana","IN",18,3.66,43
2020-04-27,"Kansas","KS",20,3.033,41
2020-04-27,"Kentucky","KY",21,4.042,46
2020-04-27,"Louisiana","LA",22,5.017,53
2020-04-27,"Massachusetts","MA",25,0.05,0
2020-04-27,"Maryland","MD",24,0.241,3
2020-04-27,"Maine","ME",23,0.45,6
2020-04-27,"Michigan","MI",26,1.036,12
2020-04-27,"Minnesota","MN",27,1.943,26
2020-04-27,"Missouri","MO",29,3.642,38
2020-04-27,"Mississippi","MS",28,7.111,63
2020-04-27,"Montana","MT",30,1.97,47
2020-04-27,"North Carolina","NC",37,4.472,45
2020-04-27,"North Dakota","ND",38,2.518,58
2020-04-27,"Nebraska","NE",31,3.426,51
2020-04-27,"New Hampshire","NH",33,0.842,9
2020-04-27,"New Jersey","NJ",34,0.108,1
2020-04-27,"New Mexico","NM",35,1.708,28
2020-04-27,"Nevada","NV",32,0.5,7
2020-04-27,"New York","NY",36,0.048,0
2020-04-27,"Ohio","OH",39,3.123,39
2020-04-27,"Oklahoma","OK",40,5.015,52
2020-04-27,"Oregon","OR",41,0.604,11
2020-04-27,"Pennsylvania","PA",42,0.77,12
2020-04-27,"Rhode Island","RI",44,0.283,4
2020-04-27,"South Carolina","SC",45,5.602,58
2020-04-27,"South Dakota","SD",46,3.077,60
2020-04-27,"Tennessee","TN",47,5.474,53
2020-04-27,"Texas","TX",48,3.441,37
2020-04-27,"Utah","UT",49,2.222,31
2020-04-27,"Virginia","VA",51,1.849,23
2020-04-27,"Vermont","VT",50,0.293,4
2020-04-27,"Washington","WA",53,0.237,3
2020-04-27,"Wisconsin","WI",55,1.786,26
2020-04-27,"West Virginia","WV",54,3.126,40
2020-04-27,"Wyoming","WY",56,2.543,63
2020-04-28,"Alaska","AK",2,1.418,35
2020-04-28,"Alabama","AL",1,6.961,66
2020-04-28,"Arkansas","AR",5,5.527,57
2020-04-28,"Arizona","AZ",4,1.32,16
2020-04-28,"California","CA",6,0.403,5
2020-04-28,"Colorado","CO",8,1.465,20
2020-04-28,"Connecticut","CT",9,1.671,24
2020-04-28,"Washington, D.C.","DC",11,0.028,0
2020-04-28,"Delaware","DE",10,2.192,26
2020-04-28,"Florida","FL",12,3.274,40
2020-04-28,"Georgia","GA",13,5.07,51
2020-04-28,"Hawaii","HI",15,1.67,24
2020-04-28,"Iowa","IA",19,3.2,46
2020-04-28,"Idaho","ID",16,2.554,46
2020-04-28,"Illinois","IL",17,1.938,26
2020-04-28,"Indiana","IN",18,3.968,47
2020-04-28,"Kansas","KS",20,3.063,41
2020-04-28,"Kentucky","KY",21,4.283,49
2020-04-28,"Louisiana","LA",22,4.767,50
2020-04-28,"Massachusetts","MA",25,0.476,7
2020-04-28,"Maryland","MD",24,0.409,5
2020-04-28,"Maine","ME",23,2.026,28
2020-04-28,"Michigan","MI",26,1.482,18
2020-04-28,"Minnesota","MN",27,1.252,16
2020-04-28,"Missouri","MO",29,3.735,39
2020-04-28,"Mississippi","MS",28,7.23,64
2020-04-28,"Montana","MT",30,2.29,55
2020-04-28,"North Carolina","NC",37,4.999,51
2020-04-28,"North Dakota","ND",38,2.427,56
2020-04-28,"Nebraska","NE",31,3.315,49
2020-04-28,"New Hampshire","NH",33,2.618,29
2020-04-28,"New Jersey","NJ",34,0.688,9
2020-04-28,"New Mexico","NM",35,1.829,30
2020-04-28,"Nevada","NV",32,0.508,7
2020-04-28,"New York","NY",36,0.172,3
2020-04-28,"Ohio","OH",39,3.291,41
2020-04-28,"Oklahoma","OK",40,4.621,48
2020-04-28,"Oregon","OR",41,0.961,18
2020-04-28,"Pennsylvania","PA",42,1.342,21
2020-04-28,"Rhode Island","RI",44,1.147,18
2020-04-28,"South Carolina","SC",45,5.891,61
2020-04-28,"South Dakota","SD",46,2.704,52
2020-04-28,"Tennessee","TN",47,5.715,55
2020-04-28,"Texas","TX",48,3.282,36
2020-04-28,"Utah","UT",49,2.398,33
2020-04-28,"Virginia","VA",51,2.137,26
2020-04-28,"Vermont","VT",50,1.464,24
2020-04-28,"Washington","WA",53,0.386,6
2020-04-28,"Wisconsin","WI",55,2.026,30
2020-04-28,"West Virginia","WV",54,3.354,43
2020-04-28,"Wyoming","WY",56,2.69,66
2020-04-29,"Alaska","AK",2,1.188,29
2020-04-29,"Alabama","AL",1,6.012,57
2020-04-29,"Arkansas","AR",5,6.146,64
2020-04-29,"Arizona","AZ",4,1.475,18
2020-04-29,"California","CA",6,0.649,9
2020-04-29,"Colorado","CO",8,1.578,22
2020-04-29,"Connecticut","CT",9,1.422,21
2020-04-29,"Washington, D.C.","DC",11,0.042,1
2020-04-29,"Delaware","DE",10,2.005,24
2020-04-29,"Florida","FL",12,3.143,38
2020-04-29,"Georgia","GA",13,4.464,45
2020-04-29,"Hawaii","HI",15,1.334,19
2020-04-29,"Iowa","IA",19,3.008,43
2020-04-29,"Idaho","ID",16,2.599,47
2020-04-29,"Illinois","IL",17,1.39,19
2020-04-29,"Indiana","IN",18,3.131,37
2020-04-29,"Kansas","KS",20,3.169,43
2020-04-29,"Kentucky","KY",21,3.572,41
2020-04-29,"Louisiana","LA",22,4.465,47
2020-04-29,"Massachusetts","MA",25,0.76,12
2020-04-29,"Maryland","MD",24,0.805,10
2020-04-29,"Maine","ME",23,2.457,34
2020-04-29,"Michigan","MI",26,0.557,6
2020-04-29,"Minnesota","MN",27,2.004,27
2020-04-29,"Missouri","MO",29,3.589,38
2020-04-29,"Mississippi","MS",28,6.591,58
2020-04-29,"Montana","MT",30,2.456,59
2020-04-29,"North Carolina","NC",37,4.701,48
2020-04-29,"North Dakota","ND",38,2.731,63
2020-04-29,"Nebraska","NE",31,3.362,50
2020-04-29,"New Hampshire","NH",33,3.156,35
2020-04-29,"New Jersey","NJ",34,0.376,5
2020-04-29,"New Mexico","NM",35,1.902,32
2020-04-29,"Nevada","NV",32,0.792,11
2020-04-29,"New York","NY",36,0.07,1
2020-04-29,"Ohio","OH",39,2.659,33
2020-04-29,"Oklahoma","OK",40,5.62,58
2020-04-29,"Oregon","OR",41,1.003,19
2020-04-29,"Pennsylvania","PA",42,1.214,19
2020-04-29,"Rhode Island","RI",44,1.398,22
2020-04-29,"South Carolina","SC",45,5.534,57
2020-04-29,"South Dakota","SD",46,3.006,58
2020-04-29,"Tennessee","TN",47,5.096,49
2020-04-29,"Texas","TX",48,3.588,39
2020-04-29,"Utah","UT",49,2.541,35
2020-04-29,"Virginia","VA",51,2.458,30
2020-04-29,"Vermont","VT",50,1.261,21
2020-04-29,"Washington","WA",53,0.448,7
2020-04-29,"Wisconsin","WI",55,1.66,25
2020-04-29,"West Virginia","WV",54,3.425,44
2020-04-29,"Wyoming","WY",56,2.971,73
2020-04-30,"Alaska","AK",2,1.676,41
2020-04-30,"Alabama","AL",1,8.114,76
2020-04-30,"Arkansas","AR",5,7.238,75
2020-04-30,"Arizona","AZ",4,2.086,26
2020-04-30,"California","CA",6,1.051,15
2020-04-30,"Colorado","CO",8,2.118,30
2020-04-30,"Connecticut","CT",9,0.799,11
2020-04-30,"Washington, D.C.","DC",11,0.027,0
2020-04-30,"Delaware","DE",10,1.525,18
2020-04-30,"Florida","FL",12,3.225,39
2020-04-30,"Georgia","GA",13,5.804,59
2020-04-30,"Hawaii","HI",15,1.954,28
2020-04-30,"Iowa","IA",19,4.586,66
2020-04-30,"Idaho","ID",16,2.799,51
2020-04-30,"Illinois","IL",17,2.407,33
2020-04-30,"Indiana","IN",18,3.914,47
2020-04-30,"Kansas","KS",20,4.052,55
2020-04-30,"Kentucky","KY",21,4.773,55
2020-04-30,"Louisiana","LA",22,6.197,65
2020-04-30,"Massachusetts","MA",25,0.364,6
2020-04-30,"Maryland","MD",24,0.074,0
2020-04-30,"Maine","ME",23,2.804,39
2020-04-30,"Michigan","MI",26,1.38,17
2020-04-30,"Minnesota","MN",27,3.53,47
2020-04-30,"Missouri","MO",29,5.09,54
2020-04-30,"Mississippi","MS",28,8.677,77
2020-04-30,"Montana","MT",30,2.862,68
2020-04-30,"North Carolina","NC",37,4.727,48
2020-04-30,"North Dakota","ND",38,3.522,82
2020-04-30,"Nebraska","NE",31,4.335,64
2020-04-30,"New Hampshire","NH",33,2.456,27
2020-04-30,"New Jersey","NJ",34,0.084,1
2020-04-30,"New Mexico","NM",35,2.538,42
2020-04-30,"Nevada","NV",32,1.09,15
2020-04-30,"New York","NY",36,0.054,1
2020-04-30,"Ohio","OH",39,3.406,42
2020-04-30,"Oklahoma","OK",40,6.439,67
2020-04-30,"Oregon","OR",41,1.679,32
2020-04-30,"Pennsylvania","PA",42,0.97,15
2020-04-30,"Rhode Island","RI",44,0.635,10
2020-04-30,"South Carolina","SC",45,6.379,66
2020-04-30,"South Dakota","SD",46,4.212,82
2020-04-30,"Tennessee","TN",47,6.477,63
2020-04-30,"Texas","TX",48,4.509,49
2020-04-30,"Utah","UT",49,3.071,43
2020-04-30,"Virginia","VA",51,1.85,23
2020-04-30,"Vermont","VT",50,1.272,21
2020-04-30,"Washington","WA",53,0.924,15
2020-04-30,"Wisconsin","WI",55,3.472,52
2020-04-30,"West Virginia","WV",54,4.114,53
2020-04-30,"Wyoming","WY",56,3.498,87
2020-05-01,"Alaska","AK",2,3.086,77
2020-05-01,"Alabama","AL",1,9.946,94
2020-05-01,"Arkansas","AR",5,8.826,92
2020-05-01,"Arizona","AZ",4,3.572,45
2020-05-01,"California","CA",6,2.001,29
2020-05-01,"Colorado","CO",8,3.448,48
2020-05-01,"Connecticut","CT",9,1.938,28
2020-05-01,"Washington, D.C.","DC",11,0.072,1
2020-05-01,"Delaware","DE",10,3.016,36
2020-05-01,"Florida","FL",12,4.657,57
2020-05-01,"Georgia","GA",13,7.362,75
2020-05-01,"Hawaii","HI",15,3.232,47
2020-05-01,"Iowa","IA",19,5.98,86
2020-05-01,"Idaho","ID",16,4.481,82
2020-05-01,"Illinois","IL",17,3.85,53
2020-05-01,"Indiana","IN",18,5.669,68
2020-05-01,"Kansas","KS",20,5.265,71
2020-05-01,"Kentucky","KY",21,6.476,75
2020-05-01,"Louisiana","LA",22,7.55,80
2020-05-01,"Massachusetts","MA",25,0.896,14
2020-05-01,"Maryland","MD",24,1.48,18
2020-05-01,"Maine","ME",23,2.715,38
2020-05-01,"Michigan","MI",26,3.39,42
2020-05-01,"Minnesota","MN",27,4.465,60
2020-05-01,"Missouri","MO",29,6.466,68
2020-05-01,"Mississippi","MS",28,10.235,91
2020-05-01,"Montana","MT",30,4.118,98
2020-05-01,"North Carolina","NC",37,6.612,67
2020-05-01,"North Dakota","ND",38,4.321,101
2020-05-01,"Nebraska","NE",31,5.618,84
2020-05-01,"New Hampshire","NH",33,3.086,34
2020-05-01,"New Jersey","NJ",34,0.796,11
2020-05-01,"New Mexico","NM",35,3.534,59
2020-05-01,"Nevada","NV",32,2.316,32
2020-05-01,"New York","NY",36,0.283,5
2020-05-01,"Ohio","OH",39,4.696,59
2020-05-01,"Oklahoma","OK",40,8.084,84
2020-05-01,"Oregon","OR",41,2.666,51
2020-05-01,"Pennsylvania","PA",42,2.321,36
2020-05-01,"Rhode Island","RI",44,1.687,27
2020-05-01,"South Carolina","SC",45,7.841,82
2020-05-01,"South Dakota","SD",46,5.238,102
2020-05-01,"Tennessee","TN",47,8.101,79
2020-05-01,"Texas","TX",48,5.924,65
2020-05-01,"Utah","UT",49,4.158,58
2020-05-01,"Virginia","VA",51,3.727,46
2020-05-01,"Vermont","VT",50,2.352,39
2020-05-01,"Washington","WA",53,2.475,40
2020-05-01,"Wisconsin","WI",55,4.83,72
2020-05-01,"West Virginia","WV",54,4.867,63
2020-05-01,"Wyoming","WY",56,4.065,101
2020-05-02,"Alaska","AK",2,2.007,50
2020-05-02,"Alabama","AL",1,7.787,73
2020-05-02,"Arkansas","AR",5,7.188,75
2020-05-02,"Arizona","AZ",4,1.921,24
2020-05-02,"California","CA",6,0.856,12
2020-05-02,"Colorado","CO",8,1.729,24
2020-05-02,"Connecticut","CT",9,2.178,32
2020-05-02,"Washington, D.C.","DC",11,0.19,5
2020-05-02,"Delaware","DE",10,2.698,32
2020-05-02,"Florida","FL",12,3.198,39
2020-05-02,"Georgia","GA",13,5.99,61
2020-05-02,"Hawaii","HI",15,1.836,27
2020-05-02,"Iowa","IA",19,4.303,61
2020-05-02,"Idaho","ID",16,3.281,60
2020-05-02,"Illinois","IL",17,2.891,39
2020-05-02,"Indiana","IN",18,4.651,55
2020-05-02,"Kansas","KS",20,3.772,51
2020-05-02,"Kentucky","KY",21,5.332,61
2020-05-02,"Louisiana","LA",22,5.67,60
2020-05-02,"Massachusetts","MA",25,1.321,21
2020-05-02,"Maryland","MD",24,1.152,14
2020-05-02,"Maine","ME",23,3.404,47
2020-05-02,"Michigan","MI",26,2.375,29
2020-05-02,"Minnesota","MN",27,3.316,44
2020-05-02,"Missouri","MO",29,5.037,53
2020-05-02,"Mississippi","MS",28,7.834,69
2020-05-02,"Montana","MT",30,3.469,83
2020-05-02,"North Carolina","NC",37,5.081,52
2020-05-02,"North Dakota","ND",38,3.182,74
2020-05-02,"Nebraska","NE",31,3.519,52
2020-05-02,"New Hampshire","NH",33,3.404,38
2020-05-02,"New Jersey","NJ",34,1.057,14
2020-05-02,"New Mexico","NM",35,2.21,37
2020-05-02,"Nevada","NV",32,1.09,15
2020-05-02,"New York","NY",36,0.443,8
2020-05-02,"Ohio","OH",39,4.126,51
2020-05-02,"Oklahoma","OK",40,6.233,65
2020-05-02,"Oregon","OR",41,0.507,9
2020-05-02,"Pennsylvania","PA",42,2.07,32
2020-05-02,"Rhode Island","RI",44,1.892,31
2020-05-02,"South Carolina","SC",45,6.096,63
2020-05-02,"South Dakota","SD",46,3.958,77
2020-05-02,"Tennessee","TN",47,6.62,64
2020-05-02,"Texas","TX",48,4.245,46
2020-05-02,"Utah","UT",49,3.231,45
2020-05-02,"Virginia","VA",51,2.923,36
2020-05-02,"Vermont","VT",50,2.609,44
2020-05-02,"Washington","WA",53,0.211,3
2020-05-02,"Wisconsin","WI",55,3.585,54
2020-05-02,"West Virginia","WV",54,4.272,55
2020-05-02,"Wyoming","WY",56,3.133,77
2020-05-03,"Alaska","AK",2,1.032,25
2020-05-03,"Alabama","AL",1,6.562,62
2020-05-03,"Arkansas","AR",5,4.928,51
2020-05-03,"Arizona","AZ",4,0.937,11
2020-05-03,"California","CA",6,0.523,7
2020-05-03,"Colorado","CO",8,1.496,21
2020-05-03,"Connecticut","CT",9,1.793,26
2020-05-03,"Washington, D.C.","DC",11,0.029,0
2020-05-03,"Delaware","DE",10,0.736,8
2020-05-03,"Florida","FL",12,1.956,24
2020-05-03,"Georgia","GA",13,4.283,43
2020-05-03,"Hawaii","HI",15,1.055,15
2020-05-03,"Iowa","IA",19,3.557,51
2020-05-03,"Idaho","ID",16,1.599,29
2020-05-03,"Illinois","IL",17,1.633,22
2020-05-03,"Indiana","IN",18,2.44,29
2020-05-03,"Kansas","KS",20,2.649,36
2020-05-03,"Kentucky","KY",21,2.95,34
2020-05-03,"Louisiana","LA",22,4.434,47
2020-05-03,"Massachusetts","MA",25,1.022,16
2020-05-03,"Maryland","MD",24,0.073,0
2020-05-03,"Maine","ME",23,2.49,34
2020-05-03,"Michigan","MI",26,1.815,22
2020-05-03,"Minnesota","MN",27,2.338,31
2020-05-03,"Missouri","MO",29,3.006,32
2020-05-03,"Mississippi","MS",28,6.145,54
2020-05-03,"Montana","MT",30,1.666,40
2020-05-03,"North Carolina","NC",37,3.919,40
2020-05-03,"North Dakota","ND",38,2.182,51
2020-05-03,"Nebraska","NE",31,3.012,45
2020-05-03,"New Hampshire","NH",33,2.833,32
2020-05-03,"New Jersey","NJ",34,0.518,7
2020-05-03,"New Mexico","NM",35,1.467,24
2020-05-03,"Nevada","NV",32,0.522,7
2020-05-03,"New York","NY",36,0.244,4
2020-05-03,"Ohio","OH",39,2.253,28
2020-05-03,"Oklahoma","OK",40,4.716,49
2020-05-03,"Oregon","OR",41,0.647,12
2020-05-03,"Pennsylvania","PA",42,1.104,17
2020-05-03,"Rhode Island","RI",44,1.49,24
2020-05-03,"South Carolina","SC",45,5.016,52
2020-05-03,"South Dakota","SD",46,3.412,66
2020-05-03,"Tennessee","TN",47,5.009,48
2020-05-03,"Texas","TX",48,2.969,32
2020-05-03,"Utah","UT",49,0.711,10
2020-05-03,"Virginia","VA",51,1.459,18
2020-05-03,"Vermont","VT",50,1.858,31
2020-05-03,"Washington","WA",53,0.217,3
2020-05-03,"Wisconsin","WI",55,2.838,42
2020-05-03,"West Virginia","WV",54,2.233,28
2020-05-03,"Wyoming","WY",56,2.366,58
2020-05-04,"Alaska","AK",2,1.182,29
2020-05-04,"Alabama","AL",1,8.03,76
2020-05-04,"Arkansas","AR",5,6.49,67
2020-05-04,"Arizona","AZ",4,1.553,19
2020-05-04,"California","CA",6,0.68,9
2020-05-04,"Colorado","CO",8,1.922,27
2020-05-04,"Connecticut","CT",9,1.277,18
2020-05-04,"Washington, D.C.","DC",11,0.032,0
2020-05-04,"Delaware","DE",10,1.957,23
2020-05-04,"Florida","FL",12,2.959,36
2020-05-04,"Georgia","GA",13,5.607,57
2020-05-04,"Hawaii","HI",15,1.318,19
2020-05-04,"Iowa","IA",19,3.547,51
2020-05-04,"Idaho","ID",16,3.224,59
2020-05-04,"Illinois","IL",17,1.906,26
2020-05-04,"Indiana","IN",18,4.198,50
2020-05-04,"Kansas","KS",20,2.88,39
2020-05-04,"Kentucky","KY",21,4.844,56
2020-05-04,"Louisiana","LA",22,5.764,61
2020-05-04,"Massachusetts","MA",25,0.525,8
2020-05-04,"Maryland","MD",24,0.454,5
2020-05-04,"Maine","ME",23,2.827,39
2020-05-04,"Michigan","MI",26,1.684,21
2020-05-04,"Minnesota","MN",27,2.422,32
2020-05-04,"Missouri","MO",29,3.731,39
2020-05-04,"Mississippi","MS",28,8.355,74
2020-05-04,"Montana","MT",30,2.852,68
2020-05-04,"North Carolina","NC",37,5.151,52
2020-05-04,"North Dakota","ND",38,2.829,66
2020-05-04,"Nebraska","NE",31,3.09,46
2020-05-04,"New Hampshire","NH",33,2.402,27
2020-05-04,"New Jersey","NJ",34,0.42,5
2020-05-04,"New Mexico","NM",35,1.977,33
2020-05-04,"Nevada","NV",32,0.869,12
2020-05-04,"New York","NY",36,0.072,1
2020-05-04,"Ohio","OH",39,3.347,42
2020-05-04,"Oklahoma","OK",40,6.12,63
2020-05-04,"Oregon","OR",41,1.402,27
2020-05-04,"Pennsylvania","PA",42,1.262,19
2020-05-04,"Rhode Island","RI",44,0.864,14
2020-05-04,"South Carolina","SC",45,6.396,66
2020-05-04,"South Dakota","SD",46,2.836,55
2020-05-04,"Tennessee","TN",47,6.576,64
2020-05-04,"Texas","TX",48,4.088,45
2020-05-04,"Utah","UT",49,2.836,40
2020-05-04,"Virginia","VA",51,2.674,33
2020-05-04,"Vermont","VT",50,1.014,17
2020-05-04,"Washington","WA",53,0.862,13
2020-05-04,"Wisconsin","WI",55,2.759,41
2020-05-04,"West Virginia","WV",54,4.734,61
2020-05-04,"Wyoming","WY",56,2.976,74
2020-05-05,"Alaska","AK",2,1.253,31
2020-05-05,"Alabama","AL",1,8.695,82
2020-05-05,"Arkansas","AR",5,7.466,78
2020-05-05,"Arizona","AZ",4,1.775,22
2020-05-05,"California","CA",6,0.644,9
2020-05-05,"Colorado","CO",8,2.295,32
2020-05-05,"Connecticut","CT",9,1.89,28
2020-05-05,"Washington, D.C.","DC",11,0.036,0
2020-05-05,"Delaware","DE",10,2.654,31
2020-05-05,"Florida","FL",12,3.784,46
2020-05-05,"Georgia","GA",13,6.368,65
2020-05-05,"Hawaii","HI",15,1.1,16
2020-05-05,"Iowa","IA",19,3.466,49
2020-05-05,"Idaho","ID",16,3.626,66
2020-05-05,"Illinois","IL",17,1.986,27
2020-05-05,"Indiana","IN",18,4.095,49
2020-05-05,"Kansas","KS",20,4.216,57
2020-05-05,"Kentucky","KY",21,4.474,51
2020-05-05,"Louisiana","LA",22,6.482,68
2020-05-05,"Massachusetts","MA",25,0.812,13
2020-05-05,"Maryland","MD",24,0.563,7
2020-05-05,"Maine","ME",23,3.294,46
2020-05-05,"Michigan","MI",26,1.873,23
2020-05-05,"Minnesota","MN",27,2.287,30
2020-05-05,"Missouri","MO",29,5.166,55
2020-05-05,"Mississippi","MS",28,9.021,80
2020-05-05,"Montana","MT",30,3.267,78
2020-05-05,"North Carolina","NC",37,5.404,55
2020-05-05,"North Dakota","ND",38,3.196,74
2020-05-05,"Nebraska","NE",31,3.973,59
2020-05-05,"New Hampshire","NH",33,2.912,32
2020-05-05,"New Jersey","NJ",34,0.691,9
2020-05-05,"New Mexico","NM",35,2.323,39
2020-05-05,"Nevada","NV",32,1.047,14
2020-05-05,"New York","NY",36,0.191,3
2020-05-05,"Ohio","OH",39,3.471,43
2020-05-05,"Oklahoma","OK",40,7.043,73
2020-05-05,"Oregon","OR",41,1.597,30
2020-05-05,"Pennsylvania","PA",42,1.632,25
2020-05-05,"Rhode Island","RI",44,1.515,24
2020-05-05,"South Carolina","SC",45,6.944,72
2020-05-05,"South Dakota","SD",46,3.183,62
2020-05-05,"Tennessee","TN",47,6.881,67
2020-05-05,"Texas","TX",48,4.76,52
2020-05-05,"Utah","UT",49,3.25,45
2020-05-05,"Virginia","VA",51,2.594,32
2020-05-05,"Vermont","VT",50,1.865,31
2020-05-05,"Washington","WA",53,1.278,20
2020-05-05,"Wisconsin","WI",55,3.041,45
2020-05-05,"West Virginia","WV",54,4.286,55
2020-05-05,"Wyoming","WY",56,3.319,82
2020-05-06,"Alaska","AK",2,1.127,28
2020-05-06,"Alabama","AL",1,10.192,96
2020-05-06,"Arkansas","AR",5,8.865,92
2020-05-06,"Arizona","AZ",4,2.598,33
2020-05-06,"California","CA",6,1.087,15
2020-05-06,"Colorado","CO",8,3.06,43
2020-05-06,"Connecticut","CT",9,1.813,26
2020-05-06,"Washington, D.C.","DC",11,0.027,0
2020-05-06,"Delaware","DE",10,2.538,30
2020-05-06,"Florida","FL",12,4.556,55
2020-05-06,"Georgia","GA",13,7.572,77
2020-05-06,"Hawaii","HI",15,0.94,13
2020-05-06,"Iowa","IA",19,5.278,76
2020-05-06,"Idaho","ID",16,3.741,68
2020-05-06,"Illinois","IL",17,3.337,45
2020-05-06,"Indiana","IN",18,5.445,65
2020-05-06,"Kansas","KS",20,5.138,69
2020-05-06,"Kentucky","KY",21,5.889,68
2020-05-06,"Louisiana","LA",22,7.581,80
2020-05-06,"Massachusetts","MA",25,0.973,16
2020-05-06,"Maryland","MD",24,0.371,4
2020-05-06,"Maine","ME",23,4.454,62
2020-05-06,"Michigan","MI",26,3.075,38
2020-05-06,"Minnesota","MN",27,3.548,48
2020-05-06,"Missouri","MO",29,6.555,69
2020-05-06,"Mississippi","MS",28,10.451,93
2020-05-06,"Montana","MT",30,3.628,87
2020-05-06,"North Carolina","NC",37,6.461,66
2020-05-06,"North Dakota","ND",38,4.244,99
2020-05-06,"Nebraska","NE",31,5.058,75
2020-05-06,"New Hampshire","NH",33,3.77,42
2020-05-06,"New Jersey","NJ",34,0.514,7
2020-05-06,"New Mexico","NM",35,2.876,48
2020-05-06,"Nevada","NV",32,1.579,22
2020-05-06,"New York","NY",36,0.144,2
2020-05-06,"Ohio","OH",39,4.477,56
2020-05-06,"Oklahoma","OK",40,8.282,86
2020-05-06,"Oregon","OR",41,1.949,37
2020-05-06,"Pennsylvania","PA",42,1.638,25
2020-05-06,"Rhode Island","RI",44,1.838,30
2020-05-06,"South Carolina","SC",45,8.075,84
2020-05-06,"South Dakota","SD",46,4.477,87
2020-05-06,"Tennessee","TN",47,8.088,79
2020-05-06,"Texas","TX",48,5.967,65
2020-05-06,"Utah","UT",49,3.98,56
2020-05-06,"Virginia","VA",51,3.357,41
2020-05-06,"Vermont","VT",50,2.752,46
2020-05-06,"Washington","WA",53,1.383,22
2020-05-06,"Wisconsin","WI",55,4.374,65
2020-05-06,"West Virginia","WV",54,5.14,66
2020-05-06,"Wyoming","WY",56,3.814,94
2020-05-07,"Alaska","AK",2,0.676,16
2020-05-07,"Alabama","AL",1,9.17,87
2020-05-07,"Arkansas","AR",5,7.593,79
2020-05-07,"Arizona","AZ",4,1.376,17
2020-05-07,"California","CA",6,0.258,3
2020-05-07,"Colorado","CO",8,1.953,27
2020-05-07,"Connecticut","CT",9,1.532,22
2020-05-07,"Washington, D.C.","DC",11,0.032,0
2020-05-07,"Delaware","DE",10,2.054,24
2020-05-07,"Florida","FL",12,3.556,43
2020-05-07,"Georgia","GA",13,6.549,67
2020-05-07,"Hawaii","HI",15,0.638,9
2020-05-07,"Iowa","IA",19,4.294,61
2020-05-07,"Idaho","ID",16,3.354,61
2020-05-07,"Illinois","IL",17,2.526,34
2020-05-07,"Indiana","IN",18,4.778,57
2020-05-07,"Kansas","KS",20,3.633,49
2020-05-07,"Kentucky","KY",21,5.301,61
2020-05-07,"Louisiana","LA",22,6.668,70
2020-05-07,"Massachusetts","MA",25,0.402,6
2020-05-07,"Maryland","MD",24,0.568,7
2020-05-07,"Maine","ME",23,3.333,46
2020-05-07,"Michigan","MI",26,2.049,25
2020-05-07,"Minnesota","MN",27,2.56,34
2020-05-07,"Missouri","MO",29,5.201,55
2020-05-07,"Mississippi","MS",28,9.324,83
2020-05-07,"Montana","MT",30,2.659,63
2020-05-07,"North Carolina","NC",37,5.719,58
2020-05-07,"North Dakota","ND",38,3.327,77
2020-05-07,"Nebraska","NE",31,3.706,55
2020-05-07,"New Hampshire","NH",33,2.739,31
2020-05-07,"New Jersey","NJ",34,0.52,7
2020-05-07,"New Mexico","NM",35,2.113,35
2020-05-07,"Nevada","NV",32,0.566,8
2020-05-07,"New York","NY",36,0.131,2
2020-05-07,"Ohio","OH",39,3.863,48
2020-05-07,"Oklahoma","OK",40,6.704,69
2020-05-07,"Oregon","OR",41,1.364,26
2020-05-07,"Pennsylvania","PA",42,1.521,24
2020-05-07,"Rhode Island","RI",44,1.068,17
2020-05-07,"South Carolina","SC",45,7.284,76
2020-05-07,"South Dakota","SD",46,3.447,67
